date,plant,producer,units,installed_mw,present_mw,peak_mw,energy_kwh,remarks
2025-09-26,RPCL 210MW CCPP,RPCL,4*35+1*70,210.0,210.0,100.0,1625280.0,Low gas pressure
2025-09-26,Rampal 1320 MW (BIFPCL),PDB,660*2,1320.0,1234.2,1234.2,25978100.0,None
2025-09-26,Rangpur 113 MW PP (Confidence),IPP,9*6.984+7*7.015+3.15*2,118.261,113.0,113.0,1938096.0,-
2025-09-26,Rangpur 20 MW GTPP,PDB,1*20,20.0,20.0,0.0,0.0,-
2025-09-26,Raozan 25 MW PP,IPP,3*8.9,26.7,25.5,0.0,64215.0,-
2025-09-26,Rupsha 105 MW PP (Orion rupsha),IPP,6*18.445,110.67,105.0,0.0,0.0,Liquid fuel shortage
2025-09-26,SS Power,IPP,2*660,1320.0,1224.0,605.0,14989089.0,Coal Shortage Due to Payment
2025-09-26,Saidpur 150 MW Simple Cycle Power Plant,PDB,1*150,150.0,0.0,0.0,0.0,-
2025-09-26,Saidpur 20 MW GTPP,PDB,1*20,20.0,20.0,0.0,0.0,-
2025-09-26,Santahar 50 MW Peaking PP,PDB,6*8.7,52.2,50.0,25.0,238670.0,-
2025-09-26,Sarishabari 3 MW Solar Plant,IPP,0,0.0,2.71,0.0,14400.0,-
2025-09-26,Shahjahanulla 25 MW PP,"SIPP,REB",3*9.34,28.02,25.0,10.0,121536.0,-
2025-09-26,Shahjibazar 100 MW GTPP,PDB,1*100,100.0,100.0,0.0,0.0,machine problem
2025-09-26,Shahjibazar 86MW PP (Shahjibazar),RPP,32*2.90,92.8,86.0,83.0,1871040.0,-
2025-09-26,Shahjibazar GTPP Unit- 8 & 9,PDB,2*35,70.0,66.0,30.0,703680.0,Partial Shutdown due to maintenance
2025-09-26,Shajibazar 330 MW CCPP,PDB,3*110,330.0,330.0,0.0,0.0,Under Maintenance
2025-09-26,Siddhirganj 335 MW CCPP,EGCB,1*217+118,217.0,335.0,330.0,7723822.0,-
2025-09-26,Siddhirgonj 2*120 MW GTPP,EGCB,2*105,210.0,210.0,0.0,0.0,-
2025-09-26,Siddhirgonj 210 MW TPP,PDB,1*210,210.0,115.0,0.0,0.0,Under Major Overhauling
2025-09-26,Sikalbaha 105 MW PP (Baraka Sikalbaha),IPP,6*17.5,105.0,105.0,100.0,1765564.0,Bill delay
2025-09-26,Sikalbaha 225MW CCPP,PDB,1*150+1*75,225.0,225.0,218.0,5123039.0,-
2025-09-26,Sikalbaha Peaking GT,PDB,1*150,150.0,150.0,0.0,0.0,-
2025-09-26,Sirajganj 2 MW Wind Power Plant,PDB,0.25*8,2.0,2.0,0.0,0.0,Contract Expired
2025-09-26,Sirajganj 68 MW Solar Park,IPP,0,0.0,68.0,0.0,415504.0,-
2025-09-26,Sirajgonj 225MW CCPP Unit-1,NWPGCL,1*150+1*75,225.0,214.0,187.0,4666909.0,Gas shortage
2025-09-26,Sirajgonj 225MW CCPP Unit-2,NWPGCL,1*150+1*75,225.0,220.0,190.0,4824091.0,Gas shortage
2025-09-26,Sirajgonj 225MW CCPP Unit-3,NWPGCL,1*141,141.0,220.0,0.0,0.0,Plant is in Standby as per NLDC request.
2025-09-26,Sirajgonj 400 MW CCPP Unit-4,NWPGCL,1*282+1*132,414.0,413.79,414.0,9123054.0,FGMO
2025-09-26,Sirajgonj 6.55 MW Solar,NWPGCL,0,0.0,6.09,0.0,36900.0,-
2025-09-26,Sonagazi 75 MW (AC) Solar Power Plant,EGCB,0,0.0,75.0,0.0,459164.0,-
2025-09-26,Spectra Solar Plant Ltd.,IPP,0,0.0,35.0,0.0,176032.0,-
2025-09-26,Sreepur 150 MW PP,PDB-RPCL,9*18,162.0,160.0,142.0,3313200.0,-
2025-09-26,Summit Power Ashulia,IPP,0,0.0,33.75,20.5,492000.0,Low gas pressure
2025-09-26,Summit Power Madhabdi,IPP,3*3.67+4*8.73,45.93,23.0,22.0,453240.0,-
2025-09-26,Sutiakhali 50 MW Solar PP,IPP,0,0.0,50.0,0.0,349030.0,-
2025-09-26,Sylhet 20 MW GTPP,PDB,1*20,20.0,20.0,15.0,407000.0,-
2025-09-26,Sylhet 225 MW CCPP,PDB,1*142+1*89,231.0,231.0,166.0,3835200.0,-
2025-09-26,Sympa Solar Power 8 MW,IPP,0,0.0,8.0,0.0,52624.08,-
2025-09-26,Tangail Palli Power Gen 22 MW,IPP,4*6.7,26.8,22.0,0.0,27600.0,"To be dispatched 06 MW, due to fuel shortages."
2025-09-26,Teesta Solar Limited,BCPCL,0,0.0,200.0,0.0,1416240.0,-
2025-09-26,Teknaf 20MW PP (Solartech),IPP,0,0.0,20.0,0.0,46575.0,-
2025-09-26,Titas 50 MW Peaking PP,PDB,6*8.92,53.52,52.0,35.0,484592.0,machine problem
2025-09-26,Tongi 80 MW GTPP,PDB,1* 105,105.0,105.0,0.0,0.0,Under Maintenance of Exciter
2025-09-26,Unique Meghnaghat Power Limited (UMPL),IPP,0,0.0,584.0,0.0,0.0,Gas shortage
2025-09-26,United Payra Power Ltd.,IPP,8*18.5+1*9.5,157.5,150.0,0.0,109200.0,Avail.100%;NEO cut for BPDB late pay.PPASec13.2(j)
2025-09-27,Adani Power Jharkhanda Ltd,Import,2*673,1346.0,1435.88,1267.35,27681818.0,-
2025-09-27,Anlima Energy Ltd.,IPP,6*21.2,127.2,116.0,108.0,817964.0,-
2025-09-27,Anwara 300 MW PP (United),IPP,17*17+24,289.0,300.0,99.0,451636.0,Avail.100%;NEO cut for BPDB late pay.PPASec13.2(j)
2025-09-27,Ashuganj 150MW PP (Midland),IPP,23X7.015,161.345,150.0,125.0,1787818.0,-
2025-09-27,Ashuganj 195 MW PP (APSCL-United),IPP,20X9.73+1X16,210.6,195.0,8.0,167273.0,Gas shortage
2025-09-27,Ashuganj 420 MW CCPP(East),APSCL,284*1+116*1,400.0,393.0,0.0,0.0,-
2025-09-27,Ashuganj 450 MW CCPP(North),APSCL,1*360,360.0,353.35,342.0,8526300.0,-
2025-09-27,Ashuganj 450 MW CCPP(South),APSCL,1*360,360.0,318.81,330.0,7938000.0,-
2025-09-27,Ashuganj 51 MW PP (Midland),IPP,6X9.34,56.04,51.0,51.0,1239048.0,-
2025-09-27,Ashuganj 55 MW PP (Precision),QRPP,15*4,60.0,55.0,10.0,266880.0,-
2025-09-27,Ashuganj CCPP 225 MW,APSCL,1X142+1X75,217.0,221.0,191.0,4804000.0,FGMO
2025-09-27,Ashuganj TSK 50 MW PP,APSCL,14*3.96,55.44,46.701,20.0,6503476.0,-
2025-09-27,Baghabari 100 MW GTPP,PDB,1*100,100.0,100.0,0.0,0.0,Machine Under Maintenance
2025-09-27,Baghabari 50 MW Peaking PP,PDB,6*8.9,53.4,52.0,40.0,385599.0,-
2025-09-27,Baghabari 71 MW GTPP,PDB,1X71,71.0,70.0,0.0,0.0,Gas shortage
2025-09-27,Bagura 113 MW PP (Confidence)-1,IPP,6*18.55,111.3,113.0,113.0,1083072.0,-
2025-09-27,Bagura 113 MW PP (Confidence)-2,IPP,6*18.55+7.2,111.3,113.0,113.0,1120320.0,-
2025-09-27,Barapukuria 275 MW TPP Unit-3,PDB,1*275,275.0,274.0,139.0,3470000.0,Machine Problem
2025-09-27,Barapukuria TPP Unit-1 & 2,PDB,1*125+1*125,250.0,170.0,0.0,0.0,Under Maintenance
2025-09-27,Barisal 1 MW Solar Plant,IPP,0,0.0,1.0,0.0,4204.0,-
2025-09-27,Barisal 110 MW PP (Summit ),IPP,7X17.076,119.532,110.0,63.0,444960.0,-
2025-09-27,Barisal 307 MW,BCPCL,307X1,307.0,307.0,307.0,5367000.0,-
2025-09-27,Bera 70 MW Peaking PP,PDB,9*8.29,74.61,71.0,0.0,0.0,-
2025-09-27,Bhairob 54.5 MW,IPP,3*18.2,54.6,54.5,0.0,0.0,Liquid fuel shortage due to fund crisis
2025-09-27,Bheramara (HVDC ),Import,2X500,1000.0,1000.0,904.0,21716363.0,-
2025-09-27,Bheramara 410 MW CCPP,NWPGCL,1X278+1X132,410.0,410.0,303.0,8720640.0,Gas shortage
2025-09-27,Bheramara GTPP Unit-3,PDB,1X20,20.0,16.0,0.0,0.0,Contract Expired
2025-09-27,Bhola 225 MW CCPP,PDB,2X63+1X68,194.0,194.0,115.0,2753000.0,Partial Shutdown of STG
2025-09-27,Bhola 33 MW PP (Venture),NENP,1X34.50,34.5,10.0,0.0,0.0,Contract Expired
2025-09-27,Bhola Nutan Biddut BD LTD,IPP,2*75+1*75,225.0,220.0,110.0,2798500.0,MVAR Subjected to Grid Voltage
2025-09-27,Bibiana-II 341 MW CCPP (Summit),IPP,1*222+1*119,341.0,341.0,315.0,7580000.0,FGMO
2025-09-27,Bibiyana South 400 MW,PDB,1*400,400.0,383.0,0.0,0.0,Partial Shutdown due to maintenance
2025-09-27,Bibiyana-III 400 MW CCPP,PDB,285*1+134*1,419.0,400.0,390.0,9445000.0,FGMO Activated
2025-09-27,Chandpur 115(Doreen),IPP,4*18.5+2*22.5,119.0,115.0,90.0,1664640.0,-
2025-09-27,Chandpur 150 MW CCPP,PDB,1*106+1*57,163.0,163.0,0.0,0.0,-
2025-09-27,Chandpur 200MW (Desh energy),IPP,12*18.4,220.8,200.0,178.0,2936640.0,-
2025-09-27,Chapainawabganj 100 MW Peaking PP,PDB,12*8.924,107.088,104.0,94.0,694372.0,-
2025-09-27,Chattogram 108 MW PP (ECPV),IPP,16*7,112.0,108.0,106.0,1025280.0,-
2025-09-27,Chattogram TPP,PDB,1*210+1*210,420.0,360.0,0.0,0.0,Both units are under maintenance
2025-09-27,Chowmuhani 113 MW,IPP,12*9.78+2*3.1,123.56,113.0,0.0,43680.0,Liquid fuel Shortage
2025-09-27,Cox's Bazar Wind,PDB,22*3,66.0,60.0,11.0,203520.0,-
2025-09-27,Cumilla 25 MW PP (Summit),"SIPP,REB",3*3.67+2*6.97,24.95,25.0,15.0,432040.0,-
2025-09-27,Dohazari -Kalaish 100 MW Peaking,PDB,6*17,102.0,102.0,66.0,872287.0,-
2025-09-27,Energypac Power Venture Thakurgaon Ltd.,IPP,0,0.0,115.0,115.0,1646354.0,-
2025-09-27,Faridpur 50 MW Peaking PP,PDB,8*6.89,55.12,54.0,0.0,0.0,-
2025-09-27,Fenchugonj CCPP Phase-1,PDB,2*32+1*33,97.0,90.0,30.0,716000.0,-
2025-09-27,Fenchugonj CCPP Phase-2,PDB,2*35+1*35,105.0,90.0,57.0,1340520.0,-
2025-09-27,Feni Lanka Power,IPP,7*18.415+1*9.78,138.685,114.0,103.0,1054500.0,-
2025-09-27,Gagnagar 102 MW PP (Digital Power),IPP,12*8.924,107.088,102.0,0.0,0.0,Liquid fuel shortage
2025-09-27,Gazipur 100 MW PP,RPCL,6*17.5,105.0,105.0,50.0,1066560.0,Partial Shutdown due to maintenance
2025-09-27,Gazipur 52 MW PP,RPCL,6*8.9,53.4,52.194,16.0,324000.0,-
2025-09-27,Ghorasal 365 MW CCPP Unit-7,PDB,1*243+1*122,365.0,365.0,0.0,0.0,Gas shortage
2025-09-27,Ghorasal Repowered CCPP Unit-3,PDB,1*260,260.0,260.0,0.0,0.0,GT is under maintenance
2025-09-27,Ghorasal Repowered CCPP Unit-4,PDB,1*210,210.0,240.0,0.0,0.0,-
2025-09-27,Ghorasal TPP Unit-5,PDB,1*210,210.0,190.0,0.0,0.0,Gas shortage
2025-09-27,Ghorashal 108 MW PP (Regent),IPP,34*3.35,113.9,97.7,0.0,0.0,Fault at Electrical Interconnection Facility(EIF)
2025-09-27,Gopalganj 100 MW Peaking PP,PDB,16*6.98,111.68,109.0,0.0,0.0,-
2025-09-27,HVDC(Nepal),Import,1*40,40.0,40.0,38.0,912000.0,-
2025-09-27,Haripur 360 MW CCPP (HPL),IPP,1*235+1*125,360.0,0.0,0.0,0.0,Contract Expired
2025-09-27,Haripur 412 MW CCPP,EGCB,1*273+1*139,412.0,400.75,370.0,846000.0,-
2025-09-27,Haripur GTPP,"SBU,PDB",32*2,64.0,20.0,0.0,0.0,-
2025-09-27,Hathazari 100 MW peaking PP,PDB,11*8.9,97.9,98.0,68.0,458448.0,machine problem
2025-09-27,Import (Tripura),Import,0,0.0,160.0,48.0,1014512.0,-
2025-09-27,Intraco Solar 30 MW,IPP,1*30,30.0,30.0,0.0,201329.0,-
2025-09-27,JERA Meghnaghat Power Limited,IPP,250*2+268,500.0,718.0,380.0,9628460.0,-
2025-09-27,Jamalpur 115 MW PP (United),IPP,9.78*12,117.36,115.0,76.0,1824000.0,Avil100%;NEO cut for BPDB late pay PPA Sec.13.2(j)
2025-09-27,Jangalia 52 MW PP (Lakdanavi),IPP,6*8.92,53.52,52.2,34.0,463018.0,-
2025-09-27,Jodiac Power,IPP,3*18.55+1*3.6,59.25,54.36,41.0,340095.0,-
2025-09-27,Juldah 100 MW PP Unit-3 (Acorn),IPP,8*13.5,108.0,100.0,25.0,597120.0,-
2025-09-27,Juldah unit-2 (Acorn),IPP,8*13.6,108.8,100.0,25.0,603840.0,-
2025-09-27,Kamalaghat 54 MW PP(Banco Energy),IPP,3*18,54.0,53.97,54.0,777960.0,-
2025-09-27,Kanchan Purbachal Power Generation Ltd.,IPP,18.4*3,55.2,55.0,17.0,301680.0,-
2025-09-27,Kaptai 7 MW Solar PP,PDB,0,0.0,6.0,0.0,20277.0,-
2025-09-27,"Karnaphuli Hydro PP Unit-1,2,3,4, 5",PDB,2*40+3*50,230.0,230.0,220.0,5304200.0,-
2025-09-27,Karnaphuli Power Ltd.,IPP,18.415*6+6.5,110.49,110.0,102.0,1351564.0,-
2025-09-27,Katakhali 50 MW Peaking PP,PDB,6*8.7,52.2,50.0,38.0,269505.0,One Engine is under maintenance
2025-09-27,Khulna 225 MW CCPP,NWPGCL,1X150+1X75,225.0,230.0,0.0,0.0,-
2025-09-27,Khulna 330 MW CCPP,PDB,1*220+1*110,330.0,336.0,0.0,0.0,-
2025-09-27,Kodda 149 MW PP Unit-1 (Summit),IPP,8*18.45+8.97,147.6,149.0,149.0,3508704.0,-
2025-09-27,Kodda 150 MW PP B-R,PDB-RPCL,9*17.06,153.54,149.36,125.0,1591680.0,-
2025-09-27,Kodda 300 MW PP Unit-2 (Summit),IPP,18*17.06,307.08,300.0,276.0,4288789.0,-
2025-09-27,Kushiara 163 MW CCPP (KP),IPP,1*109+1*54,163.0,163.0,155.0,3705300.0,FGMO
2025-09-27,Madanganj-55 MW PP(Summit),IPP,3*17+1*11.3,62.3,55.0,55.0,739500.0,-
2025-09-27,Madhumati 100 MW PP,NWPGCL,6*18,108.0,105.0,0.0,0.0,Liquid fuel shortage
2025-09-27,"Malancha, Ctg. EPZ (United)",IPP,5*8.73+3*9.34,71.67,42.0,24.0,525600.0,-
2025-09-27,Manikganj 55 MW PP (Northern),IPP,19.3*3,57.9,55.0,55.0,794023.0,-
2025-09-27,Manikgonj 162MW PP(MPGL),IPP,9*18,162.0,162.0,108.0,2368800.0,-
2025-09-27,Matarbari 2*600 MW (CPGCBL),CPGCL,2*600,1200.0,1150.0,265.0,6320000.0,Partial Shutdown due to maintenance
2025-09-27,Meghnaghat 104 MW PP (OPCL),IPP,6*18.5,111.0,104.0,0.0,0.0,Liquid fuel shortage
2025-09-27,Meghnaghat 450 MW CCPP (MPL),IPP,2*150+1*150,450.0,450.0,300.0,7674000.0,-
2025-09-27,Meghnaghat CCPP(Summit),IPP,2*110+1*110,330.0,335.0,305.0,6751127.0,FGMO
2025-09-27,Meghnaghat CCPP(Summit)-2,IPP,1*409+1*202,611.0,583.0,0.0,0.0,FGMO
2025-09-27,Mirsharai 150 MW,IPP,18.5*9,166.5,159.86,143.0,1296364.0,-
2025-09-27,Mongla Orion 100 MW Solar PP,IPP,100,100.0,100.0,0.0,627120.0,-
2025-09-27,Mymensingh 200 MW PP (United),IPP,9.78*21,205.38,200.0,9.0,201600.0,"Avil100%,NEO cut for BPDB late pay PPA Sec.13.2(j)"
2025-09-27,Nababganj 55 MW PP (Southern power ),IPP,19.3*3,57.9,55.0,55.0,688502.0,-
2025-09-27,Natore 52 MW PP (Rajlanka),IPP,6*8.92,53.52,52.2,43.0,198845.0,-
2025-09-27,Pabna 64 MW Solar Plant,PDB,11*6.6,72.6,64.0,0.0,279782.0,Contract Expired
2025-09-27,Pabna Solar 100 MW,IPP,0,0.0,100.0,0.0,729890.0,-
2025-09-27,Patenga 50MW PP (Baraka),IPP,8*6.98,55.84,50.0,50.0,919680.0,-
2025-09-27,Patuakhali 1320 MW (RNPL),RNPL,660*2,1320.0,0.0,622.0,13089600.0,On test
2025-09-27,Payra 1320 MW,BCPCL,2*622,1244.0,1244.0,1222.0,26753454.55,FGMO
2025-09-27,RPCL 210MW CCPP,RPCL,4*35+1*70,210.0,210.0,65.0,1928640.0,Low gas pressure
2025-09-27,Rampal 1320 MW (BIFPCL),PDB,660*2,1320.0,1234.2,1234.2,26094550.0,None
2025-09-27,Rangpur 113 MW PP (Confidence),IPP,9*6.984+7*7.015+3.15*2,118.261,113.0,109.0,1679280.0,-
2025-09-27,Rangpur 20 MW GTPP,PDB,1*20,20.0,20.0,0.0,0.0,-
2025-09-27,Raozan 25 MW PP,IPP,3*8.9,26.7,25.5,17.0,207531.0,-
2025-09-27,Rupsha 105 MW PP (Orion rupsha),IPP,6*18.445,110.67,105.0,0.0,0.0,Liquid fuel shortage
2025-09-27,SS Power,IPP,2*660,1320.0,1224.0,602.0,16069089.0,Coal shortage due to non-payment from BPDB
2025-09-27,Saidpur 150 MW Simple Cycle Power Plant,PDB,1*150,150.0,0.0,0.0,0.0,-
2025-09-27,Saidpur 20 MW GTPP,PDB,1*20,20.0,20.0,0.0,0.0,-
2025-09-27,Santahar 50 MW Peaking PP,PDB,6*8.7,52.2,50.0,26.0,228190.0,-
2025-09-27,Sarishabari 3 MW Solar Plant,IPP,0,0.0,2.71,0.0,13150.0,-
2025-09-27,Shahjahanulla 25 MW PP,"SIPP,REB",3*9.34,28.02,25.0,10.0,237312.0,-
2025-09-27,Shahjibazar 100 MW GTPP,PDB,1*100,100.0,100.0,0.0,0.0,machine problem
2025-09-27,Shahjibazar 86MW PP (Shahjibazar),RPP,32*2.90,92.8,86.0,84.0,1980480.0,-
2025-09-27,Shahjibazar GTPP Unit- 8 & 9,PDB,2*35,70.0,66.0,30.0,719904.0,-
2025-09-27,Shajibazar 330 MW CCPP,PDB,3*110,330.0,330.0,0.0,0.0,Under Maintenance
2025-09-27,Siddhirganj 335 MW CCPP,EGCB,1*217+118,217.0,335.0,331.0,7362094.0,-
2025-09-27,Siddhirgonj 2*120 MW GTPP,EGCB,2*105,210.0,210.0,0.0,0.0,-
2025-09-27,Siddhirgonj 210 MW TPP,PDB,1*210,210.0,115.0,0.0,0.0,Under Major Overhauling
2025-09-27,Sikalbaha 105 MW PP (Baraka Sikalbaha),IPP,6*17.5,105.0,105.0,99.0,1723745.0,Bill delay
2025-09-27,Sikalbaha 225MW CCPP,PDB,1*150+1*75,225.0,225.0,214.0,5002155.0,-
2025-09-27,Sikalbaha Peaking GT,PDB,1*150,150.0,150.0,0.0,0.0,-
2025-09-27,Sirajganj 2 MW Wind Power Plant,PDB,0.25*8,2.0,2.0,0.0,0.0,Contract Expired
2025-09-27,Sirajganj 68 MW Solar Park,IPP,0,0.0,68.0,0.0,325496.0,-
2025-09-27,Sirajgonj 225MW CCPP Unit-1,NWPGCL,1*150+1*75,225.0,214.0,186.0,4499635.0,Gas shortage
2025-09-27,Sirajgonj 225MW CCPP Unit-2,NWPGCL,1*150+1*75,225.0,220.0,196.0,4798755.0,Gas shortage
2025-09-27,Sirajgonj 225MW CCPP Unit-3,NWPGCL,1*141,141.0,220.0,0.0,0.0,Plant is in Standby as per NLDC request.
2025-09-27,Sirajgonj 400 MW CCPP Unit-4,NWPGCL,1*282+1*132,414.0,413.79,414.0,9586400.0,FGMO
2025-09-27,Sirajgonj 6.55 MW Solar,NWPGCL,0,0.0,6.09,0.0,27300.0,-
2025-09-27,Sonagazi 75 MW (AC) Solar Power Plant,EGCB,0,0.0,75.0,0.0,488436.0,-
2025-09-27,Spectra Solar Plant Ltd.,IPP,0,0.0,35.0,0.0,205615.0,-
2025-09-27,Sreepur 150 MW PP,PDB-RPCL,9*18,162.0,160.0,142.0,2457600.0,-
2025-09-27,Summit Power Ashulia,IPP,0,0.0,33.75,25.8,456600.0,Low gas pressure
2025-09-27,Summit Power Madhabdi,IPP,3*3.67+4*8.73,45.93,23.0,22.0,529200.0,-
2025-09-27,Sutiakhali 50 MW Solar PP,IPP,0,0.0,50.0,0.0,317660.0,-
2025-09-27,Sylhet 20 MW GTPP,PDB,1*20,20.0,20.0,18.0,407000.0,-
2025-09-27,Sylhet 225 MW CCPP,PDB,1*142+1*89,231.0,231.0,165.0,4395050.0,-
2025-09-27,Sympa Solar Power 8 MW,IPP,0,0.0,8.0,0.0,42907.56,-
2025-09-27,Tangail Palli Power Gen 22 MW,IPP,4*6.7,26.8,22.0,12.0,139440.0,"To be dispatched 06 MW, due to fuel shortages."
2025-09-27,Teesta Solar Limited,BCPCL,0,0.0,200.0,0.0,1091520.0,-
2025-09-27,Teknaf 20MW PP (Solartech),IPP,0,0.0,20.0,0.0,99495.0,-
2025-09-27,Titas 50 MW Peaking PP,PDB,6*8.92,53.52,52.0,29.0,339680.0,machine problem
2025-09-27,Tongi 80 MW GTPP,PDB,1* 105,105.0,105.0,0.0,0.0,Under Maintenance of Exciter
2025-09-27,Unique Meghnaghat Power Limited (UMPL),IPP,0,0.0,584.0,0.0,0.0,Gas shortage
2025-09-27,United Payra Power Ltd.,IPP,8*18.5+1*9.5,157.5,150.0,17.0,115200.0,Avail.100%;NEO cut for BPDB late pay.PPASec13.2(j)
2025-09-28,Adani Power Jharkhanda Ltd,Import,2*673,1346.0,1435.88,644.47,17809091.0,-
2025-09-28,Anlima Energy Ltd.,IPP,6*21.2,127.2,116.0,91.0,1871782.0,-
2025-09-28,Anwara 300 MW PP (United),IPP,17*17+24,289.0,300.0,68.0,454145.0,Avail.100%;NEO cut for BPDB late pay.PPASec13.2(j)
2025-09-28,Ashuganj 150MW PP (Midland),IPP,23X7.015,161.345,150.0,130.0,2758327.0,-
2025-09-28,Ashuganj 195 MW PP (APSCL-United),IPP,20X9.73+1X16,210.6,195.0,0.0,0.0,-
2025-09-28,Ashuganj 420 MW CCPP(East),APSCL,284*1+116*1,400.0,393.0,0.0,0.0,-
2025-09-28,Ashuganj 450 MW CCPP(North),APSCL,1*360,360.0,353.35,351.0,8684300.0,-
2025-09-28,Ashuganj 450 MW CCPP(South),APSCL,1*360,360.0,318.81,330.0,7870000.0,-
2025-09-28,Ashuganj 51 MW PP (Midland),IPP,6X9.34,56.04,51.0,51.0,1232028.0,-
2025-09-28,Ashuganj 55 MW PP (Precision),QRPP,15*4,60.0,55.0,13.0,123360.0,-
2025-09-28,Ashuganj CCPP 225 MW,APSCL,1X142+1X75,217.0,221.0,187.0,4811000.0,FGMO
2025-09-28,Ashuganj TSK 50 MW PP,APSCL,14*3.96,55.44,46.701,34.0,627984.0,-
2025-09-28,Baghabari 100 MW GTPP,PDB,1*100,100.0,100.0,0.0,0.0,Machine Under Maintenance
2025-09-28,Baghabari 50 MW Peaking PP,PDB,6*8.9,53.4,52.0,40.0,620148.0,-
2025-09-28,Baghabari 71 MW GTPP,PDB,1X71,71.0,70.0,0.0,0.0,Gas shortage
2025-09-28,Bagura 113 MW PP (Confidence)-1,IPP,6*18.55,111.3,113.0,113.0,1741152.0,-
2025-09-28,Bagura 113 MW PP (Confidence)-2,IPP,6*18.55+7.2,111.3,113.0,113.0,1837440.0,-
2025-09-28,Barapukuria 275 MW TPP Unit-3,PDB,1*275,275.0,274.0,134.0,3387000.0,Machine Problem
2025-09-28,Barapukuria TPP Unit-1 & 2,PDB,1*125+1*125,250.0,170.0,0.0,0.0,Under Maintenance
2025-09-28,Barisal 1 MW Solar Plant,IPP,0,0.0,1.0,0.0,4002.0,-
2025-09-28,Barisal 110 MW PP (Summit ),IPP,7X17.076,119.532,110.0,110.0,896160.0,-
2025-09-28,Barisal 307 MW,BCPCL,307X1,307.0,307.0,307.0,5956000.0,-
2025-09-28,Bera 70 MW Peaking PP,PDB,9*8.29,74.61,71.0,0.0,0.0,-
2025-09-28,Bhairob 54.5 MW,IPP,3*18.2,54.6,54.5,17.0,964800.0,Liquid fuel shortage due to fund crisis
2025-09-28,Bheramara (HVDC ),Import,2X500,1000.0,1000.0,931.0,22340363.0,-
2025-09-28,Bheramara 410 MW CCPP,NWPGCL,1X278+1X132,410.0,410.0,228.0,5793984.0,Gas shortage
2025-09-28,Bheramara GTPP Unit-3,PDB,1X20,20.0,16.0,0.0,0.0,Contract Expired
2025-09-28,Bhola 225 MW CCPP,PDB,2X63+1X68,194.0,194.0,115.0,2738000.0,Partial Shutdown of STG
2025-09-28,Bhola 33 MW PP (Venture),NENP,1X34.50,34.5,10.0,0.0,0.0,Contract Expired
2025-09-28,Bhola Nutan Biddut BD LTD,IPP,2*75+1*75,225.0,220.0,220.0,5416710.0,Subjected to Grid Voltage
2025-09-28,Bibiana-II 341 MW CCPP (Summit),IPP,1*222+1*119,341.0,341.0,310.0,7555500.0,FGMO
2025-09-28,Bibiyana South 400 MW,PDB,1*400,400.0,383.0,0.0,0.0,Partial Shutdown due to maintenance
2025-09-28,Bibiyana-III 400 MW CCPP,PDB,285*1+134*1,419.0,400.0,382.0,9194000.0,FGMO Activated
2025-09-28,Chandpur 115(Doreen),IPP,4*18.5+2*22.5,119.0,115.0,90.0,1664640.0,-
2025-09-28,Chandpur 150 MW CCPP,PDB,1*106+1*57,163.0,163.0,0.0,0.0,-
2025-09-28,Chandpur 200MW (Desh energy),IPP,12*18.4,220.8,200.0,163.0,2892000.0,-
2025-09-28,Chapainawabganj 100 MW Peaking PP,PDB,12*8.924,107.088,104.0,93.0,744256.0,-
2025-09-28,Chattogram 108 MW PP (ECPV),IPP,16*7,112.0,108.0,98.0,1599360.0,-
2025-09-28,Chattogram TPP,PDB,1*210+1*210,420.0,360.0,0.0,0.0,Both units are under maintenance
2025-09-28,Chowmuhani 113 MW,IPP,12*9.78+2*3.1,123.56,113.0,9.0,45360.0,Liquid fuel Shortage
2025-09-28,Cox's Bazar Wind,PDB,22*3,66.0,60.0,0.0,8640.0,-
2025-09-28,Cumilla 25 MW PP (Summit),"SIPP,REB",3*3.67+2*6.97,24.95,25.0,17.0,338330.0,-
2025-09-28,Dohazari -Kalaish 100 MW Peaking,PDB,6*17,102.0,102.0,66.0,1226101.0,-
2025-09-28,Energypac Power Venture Thakurgaon Ltd.,IPP,0,0.0,115.0,115.0,2265671.0,-
2025-09-28,Faridpur 50 MW Peaking PP,PDB,8*6.89,55.12,54.0,27.0,135360.0,-
2025-09-28,Fenchugonj CCPP Phase-1,PDB,2*32+1*33,97.0,90.0,30.0,716000.0,-
2025-09-28,Fenchugonj CCPP Phase-2,PDB,2*35+1*35,105.0,90.0,57.0,1338720.0,-
2025-09-28,Feni Lanka Power,IPP,7*18.415+1*9.78,138.685,114.0,2.0,986100.0,-
2025-09-28,Gagnagar 102 MW PP (Digital Power),IPP,12*8.924,107.088,102.0,0.0,0.0,Liquid fuel shortage
2025-09-28,Gazipur 100 MW PP,RPCL,6*17.5,105.0,105.0,88.0,1322880.0,Partial Shutdown due to maintenance
2025-09-28,Gazipur 52 MW PP,RPCL,6*8.9,53.4,52.194,16.0,333120.0,-
2025-09-28,Ghorasal 365 MW CCPP Unit-7,PDB,1*243+1*122,365.0,365.0,0.0,0.0,Gas shortage
2025-09-28,Ghorasal Repowered CCPP Unit-3,PDB,1*260,260.0,260.0,0.0,0.0,GT is under maintenance
2025-09-28,Ghorasal Repowered CCPP Unit-4,PDB,1*210,210.0,240.0,0.0,0.0,-
